city,year,metric,source_name,source_url,source_file,notes
Suzhou,2022,population,City statistical communique,http://tjj.suzhou.gov.cn/sztjj/tjgb/202303/833db17f2d15479791c1e3077579bb74.shtml,,
Suzhou,2022,rd_expenditure,2022 Suzhou communique,http://tjj.suzhou.gov.cn/sztjj/tjgb/202303/833db17f2d15479791c1e3077579bb74.shtml,,科学技术支出 from Suzhou municipal fiscal budget
Suzhou,2022,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Suzhou,2022,tertiary_value,City statistical communique,http://tjj.suzhou.gov.cn/sztjj/tjgb/202303/833db17f2d15479791c1e3077579bb74.shtml,,
Suzhou,2022,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Suzhou,2023,disposable_income,City statistical communique,http://tjj.suzhou.gov.cn/sztjj/tjgb/202403/44c648294e5e4275aa371908e6b199bc.shtml,,
Suzhou,2023,entry_salary,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Suzhou,2023,gdp_per_capita,2023 Suzhou statistical communique,https://www.suzhou.gov.cn/szsrmzf/ndgmjjhshfztjsjfb/202403/24da355e7a19462a8116aa36896738c1.shtml,,Official Suzhou government page; 19.06万元 converted to yuan
Suzhou,2023,gdp_total,2023 Suzhou statistical communique,https://www.suzhou.gov.cn/szsrmzf/ndgmjjhshfztjsjfb/202403/24da355e7a19462a8116aa36896738c1.shtml,,Official Suzhou government page
Suzhou,2023,high_tech_company_count,江苏省科技厅 (15717家享受税收优惠),https://www.js.gov.cn/art/2024/7/16/art_87050_11308406.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,
Suzhou,2023,house_price,China Index Academy 100-city new home price index (Suzhou annual mean),https://fangjia.gotohui.com/fjdata-81,,中指百城新建住宅指数年度均值
Suzhou,2023,housing_sales_area,2023 Suzhou communique PDF,https://tjj.suzhou.gov.cn/sztjj/tjnj/2024/2024/zk/html/gb.pdf,,商品房销售面积 from official PDF yearbook excerpt
Suzhou,2023,job_posting_count,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Suzhou,2023,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Suzhou
Suzhou,2023,population,2023 Suzhou statistical communique,https://www.suzhou.gov.cn/szsrmzf/ndgmjjhshfztjsjfb/202403/24da355e7a19462a8116aa36896738c1.shtml,,Official Suzhou government page
Suzhou,2023,rd_expenditure,2023 Suzhou communique,http://tjj.suzhou.gov.cn/sztjj/tjgb/202403/44c648294e5e4275aa371908e6b199bc.shtml,,科学技术支出 from Suzhou municipal fiscal budget
Suzhou,2023,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Suzhou,2023,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Suzhou,2024,disposable_income,City statistical communique,http://tjj.suzhou.gov.cn/sztjj/tjgb/202504/c77512c90a144784beba4870a6b5cc0d.shtml,,
Suzhou,2024,entry_salary,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,baseline from 51job graduate survey; entry_salary=monthly_median×12; job_posting_count from Zhaopin keyword search
Suzhou,2024,gdp_per_capita,City statistical communique,http://tjj.suzhou.gov.cn/sztjj/tjgb/202504/c77512c90a144784beba4870a6b5cc0d.shtml,,
Suzhou,2024,gdp_total,City statistical communique,http://tjj.suzhou.gov.cn/sztjj/tjgb/202504/c77512c90a144784beba4870a6b5cc0d.shtml,,
Suzhou,2024,high_tech_company_count,苏州都市网 (1.74万家),https://www.szdushi.com.cn/news/1735351245198948.shtml,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,
Suzhou,2024,house_price,China Index Academy 100-city new home price index (Suzhou annual mean),https://fangjia.gotohui.com/fjdata-81,,中指百城 Dec 2024 报告苏州新房均价18969; 全年均值~19500
Suzhou,2024,job_posting_count,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,baseline from 51job graduate survey; entry_salary=monthly_median×12; job_posting_count from Zhaopin keyword search
Suzhou,2024,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Suzhou
Suzhou,2024,population,City statistical communique,http://tjj.suzhou.gov.cn/sztjj/tjgb/202504/c77512c90a144784beba4870a6b5cc0d.shtml,,
Suzhou,2024,rd_expenditure,2024 Suzhou communique,http://tjj.suzhou.gov.cn/sztjj/tjgb/202504/c77512c90a144784beba4870a6b5cc0d.shtml,,科学技术支出 from Suzhou municipal fiscal budget
Suzhou,2024,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Suzhou,2024,tertiary_value,City statistical communique,http://tjj.suzhou.gov.cn/sztjj/tjgb/202504/c77512c90a144784beba4870a6b5cc0d.shtml,,
Suzhou,2024,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Suzhou,2025,disposable_income,City statistical communique,http://tjj.suzhou.gov.cn/sztjj/tjgb/202604/3dc4b574cabd4e86b36ec5d3280e927c.shtml,,
Suzhou,2025,entry_salary,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Suzhou,2025,gdp_per_capita,City statistical communique,http://tjj.suzhou.gov.cn/sztjj/tjgb/202604/3dc4b574cabd4e86b36ec5d3280e927c.shtml,,
Suzhou,2025,gdp_total,City statistical communique,http://tjj.suzhou.gov.cn/sztjj/tjgb/202604/3dc4b574cabd4e86b36ec5d3280e927c.shtml,,
Suzhou,2025,high_tech_company_count,Torch Center trend projection,,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,Torch Center national growth trend projection
Suzhou,2025,house_price,China Index Academy 100-city new home price index (Suzhou annual mean),https://fangjia.gotohui.com/fjdata-81,,gotohui 2025月均~22900
Suzhou,2025,job_posting_count,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Suzhou,2025,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Suzhou
Suzhou,2025,population,City statistical communique,http://tjj.suzhou.gov.cn/sztjj/tjgb/202604/3dc4b574cabd4e86b36ec5d3280e927c.shtml,,
Suzhou,2025,rd_expenditure,2025 Suzhou communique,http://tjj.suzhou.gov.cn/sztjj/tjgb/202604/3dc4b574cabd4e86b36ec5d3280e927c.shtml,,科学技术支出 from Suzhou municipal fiscal budget
Suzhou,2025,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Suzhou,2025,tertiary_value,City statistical communique,http://tjj.suzhou.gov.cn/sztjj/tjgb/202604/3dc4b574cabd4e86b36ec5d3280e927c.shtml,,
Suzhou,2025,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Wuhan,2020,gdp_total,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202104/t20210425_1675623.shtml,,
Wuhan,2020,population,Hubei Statistical Yearbook 2021 year-end resident population,https://www.thepaper.cn/newsDetail_forward_14888943,,Hubei Statistical Yearbook 2020 year-end resident population; consistent with 2021 communique (1364.89 - 120.12 = 1244.77万)
Wuhan,2020,tertiary_value,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202104/t20210425_1675623.shtml,,
Wuhan,2021,disposable_income,2021 Wuhan statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202204/t20220402_1949877.shtml,,Official Wuhan Statistics Bureau page
Wuhan,2021,entry_salary,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Wuhan,2021,gdp_per_capita,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202204/t20220402_1949877.shtml,,
Wuhan,2021,gdp_total,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202204/t20220402_1949877.shtml,,
Wuhan,2021,high_tech_company_count,光谷政务网 (interpolation),https://www.wehdz.gov.cn/2022/ggxw_68627/cydt_68630/202409/t20240913_2454438.shtml,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,interpolated from adjacent years with official data
Wuhan,2021,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/168/2021/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Wuhan,2021,job_posting_count,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Wuhan,2021,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Wuhan
Wuhan,2021,population,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202204/t20220402_1949877.shtml,,
Wuhan,2021,rd_expenditure,Derived from 2022 Wuhan city-wide final accounts growth rate (-6.6%),http://czj.wuhan.gov.cn/czyjs/yjsbg/202309/t20230927_2272491.shtml,data/raw/wuhan_2022_quanshi_zhichu_juesuan.pdf,"Derived: 2022全市决算1,777,569万/0.934≈1,903,179万≈190.32亿 (2022 决算 PDF 明示比上年-6.6%); 全市口径与2022-2024一致"
Wuhan,2021,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Wuhan,2021,tertiary_value,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202204/t20220402_1949877.shtml,,
Wuhan,2021,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Wuhan,2022,disposable_income,2022 Wuhan statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202303/t20230330_2177979.shtml,,Official Wuhan Statistics Bureau page
Wuhan,2022,entry_salary,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Wuhan,2022,gdp_per_capita,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202303/t20230330_2177979.shtml,,
Wuhan,2022,gdp_total,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202303/t20230330_2177979.shtml,,
Wuhan,2022,high_tech_company_count,光谷政务网 (interpolation),https://www.wehdz.gov.cn/2022/ggxw_68627/cydt_68630/202409/t20240913_2454438.shtml,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,interpolated from adjacent years with official data
Wuhan,2022,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/168/2022/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Wuhan,2022,job_posting_count,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Wuhan,2022,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Wuhan
Wuhan,2022,population,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202303/t20230330_2177979.shtml,,
Wuhan,2022,rd_expenditure,2022 Wuhan city-wide budget expenditure final accounts (表二 全市一般公共预算支出决算表),http://czj.wuhan.gov.cn/czyjs/yjsbg/202309/t20230927_2272491.shtml,data/raw/wuhan_2022_quanshi_zhichu_juesuan.pdf,"全市科学技术支出决算数1,777,569万元=177.76亿元 (-6.6%)，表二直接提取"
Wuhan,2022,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Wuhan,2022,tertiary_value,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202303/t20230330_2177979.shtml,,
Wuhan,2022,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Wuhan,2023,disposable_income,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202404/t20240405_2384677.shtml,,
Wuhan,2023,entry_salary,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Wuhan,2023,gdp_per_capita,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202404/t20240405_2384677.shtml,,
Wuhan,2023,gdp_total,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202404/t20240405_2384677.shtml,,
Wuhan,2023,high_tech_company_count,光谷政务网 (interpolation),https://www.wehdz.gov.cn/2022/ggxw_68627/cydt_68630/202409/t20240913_2454438.shtml,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,interpolated from adjacent years with official data
Wuhan,2023,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/168/2023/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Wuhan,2023,job_posting_count,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Wuhan,2023,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Wuhan
Wuhan,2023,population,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202404/t20240405_2384677.shtml,,
Wuhan,2023,rd_expenditure,2023 Wuhan city-wide budget expenditure final accounts (表二 全市一般公共预算支出决算表),http://czj.wuhan.gov.cn/czyjs/yjsbg/202409/t20240912_2453697.shtml,data/raw/wuhan_2023_quanshi_zhichu_juesuan.pdf,"全市科学技术支出决算数1,813,716万元=181.37亿元 (+2.0%)，表二直接提取"
Wuhan,2023,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Wuhan,2023,tertiary_value,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202404/t20240405_2384677.shtml,,
Wuhan,2023,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Wuhan,2024,disposable_income,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202503/t20250327_2558447.shtml,,
Wuhan,2024,entry_salary,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,baseline from 51job graduate survey; entry_salary=monthly_median×12; job_posting_count from Zhaopin keyword search
Wuhan,2024,gdp_per_capita,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202503/t20250327_2558447.shtml,,
Wuhan,2024,gdp_total,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202503/t20250327_2558447.shtml,,
Wuhan,2024,high_tech_company_count,光谷政务网 (15323家),https://www.wehdz.gov.cn/2022/ggxw_68627/cydt_68630/202409/t20240913_2454438.shtml,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,
Wuhan,2024,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/168/2024/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Wuhan,2024,job_posting_count,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,baseline from 51job graduate survey; entry_salary=monthly_median×12; job_posting_count from Zhaopin keyword search
Wuhan,2024,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Wuhan
Wuhan,2024,population,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202503/t20250327_2558447.shtml,,
Wuhan,2024,rd_expenditure,2024 Wuhan city-wide budget expenditure final accounts (表二 全市一般公共预算支出决算表),http://czj.wuhan.gov.cn/czyjs/yjsbg/202509/t20250915_2647497.shtml,data/raw/wuhan_2024_quanshi_zhichu_juesuan.pdf,"全市科学技术支出决算数2,003,842万元=200.38亿元 (+10.5%)，表二直接提取"
Wuhan,2024,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Wuhan,2024,tertiary_value,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202503/t20250327_2558447.shtml,,
Wuhan,2024,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Wuhan,2025,disposable_income,2025 Wuhan statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202604/t20260408_2750693.shtml,,全市居民人均可支配收入62530元
Wuhan,2025,entry_salary,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Wuhan,2025,gdp_total,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202604/t20260408_2750693.shtml,,
Wuhan,2025,high_tech_company_count,Torch Center trend projection,,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,Torch Center national growth trend projection
Wuhan,2025,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/168/2025/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Wuhan,2025,job_posting_count,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Wuhan,2025,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Wuhan
Wuhan,2025,population,2025 Wuhan statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202604/t20260408_2750693.shtml,,Official Wuhan Statistics Bureau page
Wuhan,2025,rd_expenditure,2025 Wuhan city-wide budget execution (表二 全市一般公共预算支出执行情况表),http://czj.wuhan.gov.cn/czyjs/yjsbg/202601/,data/raw/wuhan_2025_quanshi_zhichu_zhixing.pdf,"全市科学技术支出执行数2,021,294万元=202.13亿元 (执行数比上年决算+0.9%；剔除产业基金后同口径+15.8%)，表二直接提取"
Wuhan,2025,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Wuhan,2025,tertiary_value,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202604/t20260408_2750693.shtml,,
Wuhan,2025,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Xi'an,2020,population,Xi'an seventh census population table,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%9C%8B%E5%9C%B0%E7%B4%9A%E5%B8%82%E4%BA%BA%E5%9D%87%E5%9C%B0%E5%8D%80%E7%94%9F%E7%94%A2%E7%B8%BD%E5%80%BC%E5%88%97%E8%A1%A8,,Public census-derived city population table
Xi'an,2021,disposable_income,2021 Xi'an statistical communique,https://www.shaanxi.gov.cn/zfxxgk/fdzdgknr/tjxx/tjgb_240/sqgb/202204/t20220408_2216664_wap.html,,Official Shaanxi government page
Xi'an,2021,entry_salary,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Xi'an,2021,gdp_per_capita,2021 Xi'an statistical communique,https://www.shaanxi.gov.cn/zfxxgk/fdzdgknr/tjxx/tjgb_240/sqgb/202204/t20220408_2216664_wap.html,,Official Shaanxi government page
Xi'an,2021,gdp_total,2021 Xi'an statistical communique,https://www.shaanxi.gov.cn/zfxxgk/fdzdgknr/tjxx/tjgb_240/sqgb/202204/t20220408_2216664_wap.html,,Official Shaanxi government page
Xi'an,2021,high_tech_company_count,陕西省科技厅 (interpolation),,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,interpolated from adjacent years with official data
Xi'an,2021,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/274/2021/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Xi'an,2021,job_posting_count,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Xi'an,2021,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Xi'an
Xi'an,2021,population,2021 Xi'an statistical communique,https://www.shaanxi.gov.cn/zfxxgk/fdzdgknr/tjxx/tjgb_240/sqgb/202204/t20220408_2216664_wap.html,,Official Shaanxi government page
Xi'an,2021,rd_expenditure,2021 Xi'an communique,https://www.shaanxi.gov.cn/zfxxgk/fdzdgknr/tjxx/tjgb_240/sqgb/202204/t20220408_2216664_wap.html,,科学技术支出 from Xi'an municipal fiscal budget
