city,year,metric,value,status,severity,rule_type,detail,source_url,is_official_source,extraction_method,recommended_action
Shenzhen,2025,house_price,55615.5,SUSPICIOUS,LOW,source,Shenzhen 2025 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/49/2025/),https://fangjia.gotohui.com/years/49/2025/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Shenzhen,2025,innovation_index,613.0,SUSPICIOUS,LOW,rd_high,"Shenzhen 2025: rd_expenditure=613.0 100M yuan, high but may be broad caliber",https://www.sz.gov.cn/cn/xxgk/zfxxgj/tjsj/tjgb/content/post_12805133.html,True,manual_web,"review: high value may be broad caliber, verify communique definition"
Shenzhen,2025,population,18248500.0,SUSPICIOUS,MEDIUM,source,Shenzhen 2025 population: extraction_method=regex_or_ocr,http://tjj.sz.gov.cn/zwgk/zfxxgkml/tjsj/tjgb/content/post_12803919.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Suzhou,2021,disposable_income,68191.0,SUSPICIOUS,MEDIUM,source,Suzhou 2021 disposable_income: extraction_method=regex_or_ocr,http://tjj.suzhou.gov.cn/sztjj/tjgb/202204/7fdf5b27bbcc41d2aea634e7c3a9e19e.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Suzhou,2021,gdp_per_capita,176826.38272700383,SUSPICIOUS,LOW,tier,Suzhou(Tier2) gdp_per_capita=176826 > Tier 1 min 150366 (2021),,,,"review: city tier inversion may reflect real economic pattern, not necessarily a data error"
Suzhou,2021,house_price,22010.0,SUSPICIOUS,LOW,source,Suzhou 2021 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/fjdata-81),https://fangjia.gotohui.com/fjdata-81,False,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Suzhou,2021,population,12847800.0,SUSPICIOUS,MEDIUM,source,Suzhou 2021 population: extraction_method=regex_or_ocr,http://tjj.suzhou.gov.cn/sztjj/tjgb/202204/7fdf5b27bbcc41d2aea634e7c3a9e19e.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Suzhou,2022,disposable_income,70819.0,SUSPICIOUS,MEDIUM,source,Suzhou 2022 disposable_income: extraction_method=regex_or_ocr,http://tjj.suzhou.gov.cn/sztjj/tjgb/202303/833db17f2d15479791c1e3077579bb74.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Suzhou,2022,gdp_per_capita,186000.0,SUSPICIOUS,LOW,tier,Suzhou(Tier2) gdp_per_capita=186000 > Tier 1 min 153625 (2022),http://tjj.suzhou.gov.cn/sztjj/tjgb/202303/833db17f2d15479791c1e3077579bb74.shtml,True,regex_or_ocr,"review: city tier inversion may reflect real economic pattern, not necessarily a data error"
Suzhou,2022,gdp_per_capita,186000.0,SUSPICIOUS,MEDIUM,source,Suzhou 2022 gdp_per_capita: extraction_method=regex_or_ocr,http://tjj.suzhou.gov.cn/sztjj/tjgb/202303/833db17f2d15479791c1e3077579bb74.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Suzhou,2022,house_price,24200.0,SUSPICIOUS,LOW,source,Suzhou 2022 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/fjdata-81),https://fangjia.gotohui.com/fjdata-81,False,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Suzhou,2022,population,12911000.0,SUSPICIOUS,MEDIUM,source,Suzhou 2022 population: extraction_method=regex_or_ocr,http://tjj.suzhou.gov.cn/sztjj/tjgb/202303/833db17f2d15479791c1e3077579bb74.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Suzhou,2023,disposable_income,74076.0,SUSPICIOUS,MEDIUM,source,Suzhou 2023 disposable_income: extraction_method=regex_or_ocr,http://tjj.suzhou.gov.cn/sztjj/tjgb/202403/44c648294e5e4275aa371908e6b199bc.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Suzhou,2023,gdp_per_capita,190600.0,SUSPICIOUS,LOW,tier,Suzhou(Tier2) gdp_per_capita=190600 > Tier 1 min 161634 (2023),https://www.suzhou.gov.cn/szsrmzf/ndgmjjhshfztjsjfb/202403/24da355e7a19462a8116aa36896738c1.shtml,True,manual_web,"review: city tier inversion may reflect real economic pattern, not necessarily a data error"
Suzhou,2023,house_price,21500.0,SUSPICIOUS,LOW,source,Suzhou 2023 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/fjdata-81),https://fangjia.gotohui.com/fjdata-81,False,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Suzhou,2024,disposable_income,77524.0,SUSPICIOUS,MEDIUM,source,Suzhou 2024 disposable_income: extraction_method=regex_or_ocr,http://tjj.suzhou.gov.cn/sztjj/tjgb/202504/c77512c90a144784beba4870a6b5cc0d.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Suzhou,2024,gdp_per_capita,206000.0,SUSPICIOUS,LOW,tier,Suzhou(Tier2) gdp_per_capita=206000 > Tier 1 min 164171 (2024),http://tjj.suzhou.gov.cn/sztjj/tjgb/202504/c77512c90a144784beba4870a6b5cc0d.shtml,True,regex_or_ocr,"review: city tier inversion may reflect real economic pattern, not necessarily a data error"
Suzhou,2024,gdp_per_capita,206000.0,SUSPICIOUS,MEDIUM,source,Suzhou 2024 gdp_per_capita: extraction_method=regex_or_ocr,http://tjj.suzhou.gov.cn/sztjj/tjgb/202504/c77512c90a144784beba4870a6b5cc0d.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Suzhou,2024,house_price,19500.0,SUSPICIOUS,LOW,source,Suzhou 2024 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/fjdata-81),https://fangjia.gotohui.com/fjdata-81,False,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Suzhou,2024,population,12987000.0,SUSPICIOUS,MEDIUM,source,Suzhou 2024 population: extraction_method=regex_or_ocr,http://tjj.suzhou.gov.cn/sztjj/tjgb/202504/c77512c90a144784beba4870a6b5cc0d.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Suzhou,2025,disposable_income,80796.0,SUSPICIOUS,LOW,tier,Suzhou(Tier2) disposable_income=80796 > Tier 1 min 80591 (2025),http://tjj.suzhou.gov.cn/sztjj/tjgb/202604/3dc4b574cabd4e86b36ec5d3280e927c.shtml,True,regex_or_ocr,"review: city tier inversion may reflect real economic pattern, not necessarily a data error"
Suzhou,2025,disposable_income,80796.0,SUSPICIOUS,MEDIUM,source,Suzhou 2025 disposable_income: extraction_method=regex_or_ocr,http://tjj.suzhou.gov.cn/sztjj/tjgb/202604/3dc4b574cabd4e86b36ec5d3280e927c.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Suzhou,2025,gdp_per_capita,213000.0,SUSPICIOUS,LOW,tier,Suzhou(Tier2) gdp_per_capita=213000 > Tier 1 min 168279 (2025),http://tjj.suzhou.gov.cn/sztjj/tjgb/202604/3dc4b574cabd4e86b36ec5d3280e927c.shtml,True,regex_or_ocr,"review: city tier inversion may reflect real economic pattern, not necessarily a data error"
Suzhou,2025,gdp_per_capita,213000.0,SUSPICIOUS,MEDIUM,source,Suzhou 2025 gdp_per_capita: extraction_method=regex_or_ocr,http://tjj.suzhou.gov.cn/sztjj/tjgb/202604/3dc4b574cabd4e86b36ec5d3280e927c.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Suzhou,2025,house_price,22900.0,SUSPICIOUS,LOW,source,Suzhou 2025 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/fjdata-81),https://fangjia.gotohui.com/fjdata-81,False,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Suzhou,2025,population,13047700.0,SUSPICIOUS,MEDIUM,source,Suzhou 2025 population: extraction_method=regex_or_ocr,http://tjj.suzhou.gov.cn/sztjj/tjgb/202604/3dc4b574cabd4e86b36ec5d3280e927c.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Wuhan,2021,gdp_per_capita,135251.0,SUSPICIOUS,MEDIUM,source,Wuhan 2021 gdp_per_capita: extraction_method=regex_or_ocr,https://tjj.wuhan.gov.cn/tjfw/tjgb/202204/t20220402_1949877.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Wuhan,2021,house_price,16366.75,SUSPICIOUS,LOW,source,Wuhan 2021 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/168/2021/),https://fangjia.gotohui.com/years/168/2021/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Wuhan,2021,population,13648900.000000002,SUSPICIOUS,MEDIUM,source,Wuhan 2021 population: extraction_method=regex_or_ocr,https://tjj.wuhan.gov.cn/tjfw/tjgb/202204/t20220402_1949877.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Wuhan,2022,gdp_per_capita,137772.0,SUSPICIOUS,MEDIUM,source,Wuhan 2022 gdp_per_capita: extraction_method=regex_or_ocr,https://tjj.wuhan.gov.cn/tjfw/tjgb/202303/t20230330_2177979.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Wuhan,2022,house_price,16562.833333333332,SUSPICIOUS,LOW,source,Wuhan 2022 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/168/2022/),https://fangjia.gotohui.com/years/168/2022/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Wuhan,2022,population,13739000.0,SUSPICIOUS,MEDIUM,source,Wuhan 2022 population: extraction_method=regex_or_ocr,https://tjj.wuhan.gov.cn/tjfw/tjgb/202303/t20230330_2177979.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Wuhan,2023,disposable_income,57105.0,SUSPICIOUS,MEDIUM,source,Wuhan 2023 disposable_income: extraction_method=regex_or_ocr,https://tjj.wuhan.gov.cn/tjfw/tjgb/202404/t20240405_2384677.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Wuhan,2023,gdp_per_capita,145471.0,SUSPICIOUS,MEDIUM,source,Wuhan 2023 gdp_per_capita: extraction_method=regex_or_ocr,https://tjj.wuhan.gov.cn/tjfw/tjgb/202404/t20240405_2384677.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Wuhan,2023,house_price,16930.833333333332,SUSPICIOUS,LOW,source,Wuhan 2023 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/168/2023/),https://fangjia.gotohui.com/years/168/2023/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Wuhan,2023,population,13739000.0,SUSPICIOUS,MEDIUM,source,Wuhan 2023 population: extraction_method=regex_or_ocr,https://tjj.wuhan.gov.cn/tjfw/tjgb/202404/t20240405_2384677.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Wuhan,2024,disposable_income,59732.0,SUSPICIOUS,MEDIUM,source,Wuhan 2024 disposable_income: extraction_method=regex_or_ocr,https://tjj.wuhan.gov.cn/tjfw/tjgb/202503/t20250327_2558447.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Wuhan,2024,gdp_per_capita,153037.0,SUSPICIOUS,MEDIUM,source,Wuhan 2024 gdp_per_capita: extraction_method=regex_or_ocr,https://tjj.wuhan.gov.cn/tjfw/tjgb/202503/t20250327_2558447.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Wuhan,2024,house_price,16595.333333333332,SUSPICIOUS,LOW,source,Wuhan 2024 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/168/2024/),https://fangjia.gotohui.com/years/168/2024/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Wuhan,2024,population,13809100.0,SUSPICIOUS,MEDIUM,source,Wuhan 2024 population: extraction_method=regex_or_ocr,https://tjj.wuhan.gov.cn/tjfw/tjgb/202503/t20250327_2558447.shtml,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Wuhan,2025,house_price,15997.75,SUSPICIOUS,LOW,source,Wuhan 2025 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/168/2025/),https://fangjia.gotohui.com/years/168/2025/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Xi'an,2021,house_price,14836.083333333334,SUSPICIOUS,LOW,source,Xi'an 2021 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/274/2021/),https://fangjia.gotohui.com/years/274/2021/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Xi'an,2022,disposable_income,40214.0,SUSPICIOUS,MEDIUM,source,Xi'an 2022 disposable_income: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/35633.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/35633.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Xi'an,2022,gdp_per_capita,88806.0,SUSPICIOUS,MEDIUM,source,Xi'an 2022 gdp_per_capita: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/35633.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/35633.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Xi'an,2022,house_price,16562.25,SUSPICIOUS,LOW,source,Xi'an 2022 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/274/2022/),https://fangjia.gotohui.com/years/274/2022/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Xi'an,2022,innovation_index,63.9,SUSPICIOUS,MEDIUM,source,Xi'an 2022 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/35633.html),https://tjgb.hongheiku.com/djs/35633.html,True,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Xi'an,2022,population,12995900.0,SUSPICIOUS,MEDIUM,source,Xi'an 2022 population: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/35633.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/35633.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Xi'an,2023,gdp_per_capita,92128.0,SUSPICIOUS,MEDIUM,source,Xi'an 2023 gdp_per_capita: third-party mirror/reprint (http://sn.people.com.cn/n2/2024/0408/c226647-40802863.html),http://sn.people.com.cn/n2/2024/0408/c226647-40802863.html,True,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Xi'an,2023,house_price,17375.166666666668,SUSPICIOUS,LOW,source,Xi'an 2023 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/274/2023/),https://fangjia.gotohui.com/years/274/2023/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Xi'an,2023,innovation_index,70.1,SUSPICIOUS,MEDIUM,source,Xi'an 2023 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/46518.html),https://tjgb.hongheiku.com/djs/46518.html,True,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Xi'an,2023,population,13078200.0,SUSPICIOUS,MEDIUM,source,Xi'an 2023 population: third-party mirror/reprint (http://sn.people.com.cn/n2/2024/0408/c226647-40802863.html),http://sn.people.com.cn/n2/2024/0408/c226647-40802863.html,True,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Xi'an,2024,disposable_income,45082.0,SUSPICIOUS,MEDIUM,source,Xi'an 2024 disposable_income: extraction_method=regex_or_ocr,https://qidian.sxtvs.com/timing/share/content/10583025,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Xi'an,2024,gdp_per_capita,101485.0,SUSPICIOUS,MEDIUM,source,Xi'an 2024 gdp_per_capita: extraction_method=regex_or_ocr,https://qidian.sxtvs.com/timing/share/content/10583025,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Xi'an,2024,house_price,18182.583333333332,SUSPICIOUS,LOW,source,Xi'an 2024 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/274/2024/),https://fangjia.gotohui.com/years/274/2024/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Xi'an,2024,population,13167600.0,SUSPICIOUS,MEDIUM,source,Xi'an 2024 population: extraction_method=regex_or_ocr,https://qidian.sxtvs.com/timing/share/content/10583025,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Xi'an,2025,house_price,17386.083333333332,SUSPICIOUS,LOW,source,Xi'an 2025 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/274/2025/),https://fangjia.gotohui.com/years/274/2025/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Xiamen,2021,disposable_income,64362.0,SUSPICIOUS,MEDIUM,source,Xiamen 2021 disposable_income: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/24437.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/24437.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Xiamen,2021,house_price,35469.0,SUSPICIOUS,LOW,source,Xiamen 2021 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/3792/2021/),https://fangjia.gotohui.com/years/3792/2021/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Xiamen,2021,innovation_index,50.56,SUSPICIOUS,MEDIUM,source,Xiamen 2021 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/24437.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/24437.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Xiamen,2021,population,5280000.0,SUSPICIOUS,MEDIUM,source,Xiamen 2021 population: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/24437.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/24437.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Xiamen,2022,disposable_income,67999.0,SUSPICIOUS,MEDIUM,source,Xiamen 2022 disposable_income: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/38423.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/38423.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Xiamen,2022,house_price,34982.833333333336,SUSPICIOUS,LOW,source,Xiamen 2022 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/3792/2022/),https://fangjia.gotohui.com/years/3792/2022/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Xiamen,2022,innovation_index,59.29,SUSPICIOUS,MEDIUM,source,Xiamen 2022 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/38423.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/38423.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Xiamen,2022,population,5308000.0,SUSPICIOUS,MEDIUM,source,Xiamen 2022 population: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/38423.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/38423.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Xiamen,2023,disposable_income,71062.0,SUSPICIOUS,MEDIUM,source,Xiamen 2023 disposable_income: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/45732.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/45732.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Xiamen,2023,house_price,32413.75,SUSPICIOUS,LOW,source,Xiamen 2023 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/3792/2023/),https://fangjia.gotohui.com/years/3792/2023/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Xiamen,2023,innovation_index,61.66,SUSPICIOUS,MEDIUM,source,Xiamen 2023 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/45732.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/45732.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Xiamen,2023,population,5320000.0,SUSPICIOUS,MEDIUM,source,Xiamen 2023 population: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/45732.html),https://tjgb.hongheiku.com/djs/45732.html,False,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Xiamen,2024,disposable_income,74249.0,SUSPICIOUS,MEDIUM,source,Xiamen 2024 disposable_income: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/57609.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/57609.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Xiamen,2024,house_price,34576.833333333336,SUSPICIOUS,LOW,source,Xiamen 2024 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/3792/2024/),https://fangjia.gotohui.com/years/3792/2024/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Xiamen,2024,innovation_index,72.66,SUSPICIOUS,MEDIUM,source,Xiamen 2024 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/57609.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/57609.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Xiamen,2024,population,5350000.0,SUSPICIOUS,MEDIUM,source,Xiamen 2024 population: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/57609.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/57609.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Xiamen,2025,house_price,36167.25,SUSPICIOUS,LOW,source,Xiamen 2025 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/3792/2025/),https://fangjia.gotohui.com/years/3792/2025/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Xiamen,2025,innovation_index,79.08,SUSPICIOUS,MEDIUM,source,Xiamen 2025 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/68649.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/68649.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Xiamen,2025,population,5365000.0,SUSPICIOUS,MEDIUM,source,Xiamen 2025 population: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/68649.html),https://tjgb.hongheiku.com/djs/68649.html,False,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Zhengzhou,2021,disposable_income,39511.0,SUSPICIOUS,MEDIUM,source,Zhengzhou 2021 disposable_income: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/25032.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/25032.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Zhengzhou,2021,house_price,17647.25,SUSPICIOUS,LOW,source,Zhengzhou 2021 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/3849/2021/),https://fangjia.gotohui.com/years/3849/2021/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Zhengzhou,2021,innovation_index,84.1,SUSPICIOUS,MEDIUM,source,Zhengzhou 2021 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/25032.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/25032.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Zhengzhou,2022,disposable_income,41049.0,SUSPICIOUS,MEDIUM,source,Zhengzhou 2022 disposable_income: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/36348.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/36348.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Zhengzhou,2022,house_price,17951.666666666668,SUSPICIOUS,LOW,source,Zhengzhou 2022 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/3849/2022/),https://fangjia.gotohui.com/years/3849/2022/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Zhengzhou,2022,innovation_index,85.5,SUSPICIOUS,MEDIUM,source,Zhengzhou 2022 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/36348.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/36348.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Zhengzhou,2022,population,12828000.0,SUSPICIOUS,MEDIUM,source,Zhengzhou 2022 population: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/36348.html),https://tjgb.hongheiku.com/djs/36348.html,False,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Zhengzhou,2023,disposable_income,43785.0,SUSPICIOUS,MEDIUM,source,Zhengzhou 2023 disposable_income: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/47058.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/47058.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Zhengzhou,2023,house_price,16784.833333333332,SUSPICIOUS,LOW,source,Zhengzhou 2023 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/3849/2023/),https://fangjia.gotohui.com/years/3849/2023/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Zhengzhou,2023,innovation_index,88.3,SUSPICIOUS,MEDIUM,source,Zhengzhou 2023 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/47058.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/47058.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Zhengzhou,2023,population,13008000.0,SUSPICIOUS,MEDIUM,source,Zhengzhou 2023 population: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/47058.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/47058.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Zhengzhou,2024,disposable_income,45994.2,SUSPICIOUS,MEDIUM,source,Zhengzhou 2024 disposable_income: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/59120.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/59120.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Zhengzhou,2024,house_price,16562.666666666668,SUSPICIOUS,LOW,source,Zhengzhou 2024 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/3849/2024/),https://fangjia.gotohui.com/years/3849/2024/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Zhengzhou,2024,innovation_index,89.6,SUSPICIOUS,MEDIUM,source,Zhengzhou 2024 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/59120.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/59120.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Zhengzhou,2024,population,13086000.0,SUSPICIOUS,MEDIUM,source,Zhengzhou 2024 population: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/59120.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/59120.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Zhengzhou,2025,disposable_income,48021.0,SUSPICIOUS,MEDIUM,source,Zhengzhou 2025 disposable_income: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/69360.html),https://tjgb.hongheiku.com/djs/69360.html,False,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Zhengzhou,2025,house_price,15732.75,SUSPICIOUS,LOW,source,Zhengzhou 2025 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/3849/2025/),https://fangjia.gotohui.com/years/3849/2025/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Zhengzhou,2025,innovation_index,73.7,SUSPICIOUS,MEDIUM,source,Zhengzhou 2025 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/69360.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/69360.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
